Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
11/07/2024,2024,7,11,,,,,,
12/07/2024,2024,7,12,,,,,,
13/07/2024,2024,7,13,26.7,25.9,28.7,0,,
14/07/2024,2024,7,14,,,,,,
15/07/2024,2024,7,15,26.7,,28.5,,,
16/07/2024,2024,7,16,26.6,,28.7,0,,
17/07/2024,2024,7,17,26.4,25.7,28.8,0,,
18/07/2024,2024,7,18,26.5,,29.3,0,,
19/07/2024,2024,7,19,,,,,,
20/07/2024,2024,7,20,26.1,,28.3,0.5,,
21/07/2024,2024,7,21,,,,,,
22/07/2024,2024,7,22,26.2,,29.3,0,,
23/07/2024,2024,7,23,26.6,,29.1,0,,
24/07/2024,2024,7,24,26.3,,29.5,0,,
25/07/2024,2024,7,25,26.2,,28.8,0,,
26/07/2024,2024,7,26,26.1,,28.2,0,,
27/07/2024,2024,7,27,26.3,,28.7,0,,
28/07/2024,2024,7,28,26.4,,29.5,0,,
29/07/2024,2024,7,29,26.4,,28.7,0,,
30/07/2024,2024,7,30,26.1,,28.8,0,,
31/07/2024,2024,7,31,26.2,,28.3,0,,
01/08/2024,2024,8,1,26.3,,29,0,,
02/08/2024,2024,8,2,26.4,,29.4,0,,
03/08/2024,2024,8,3,26.4,,29.7,0,,
04/08/2024,2024,8,4,26.4,25,29.4,0,,
05/08/2024,2024,8,5,26.6,25,29,0,,
06/08/2024,2024,8,6,26.3,24.8,29,0.3,,
07/08/2024,2024,8,7,26.7,25,29.8,0,,
08/08/2024,2024,8,8,26,25,28.7,0,,
09/08/2024,2024,8,9,26.4,24.9,29.4,0.5,,
10/08/2024,2024,8,10,26.4,,29.7,0,,
11/08/2024,2024,8,11,27.2,,29.7,0,,
12/08/2024,2024,8,12,,,,,,
13/08/2024,2024,8,13,,,,,,
14/08/2024,2024,8,14,26.8,,29.3,0,,
15/08/2024,2024,8,15,26.4,,29.2,0,,
16/08/2024,2024,8,16,26.4,,28.7,0,,
17/08/2024,2024,8,17,26.6,,29.2,0,,
18/08/2024,2024,8,18,26.3,,29.1,0,,
19/08/2024,2024,8,19,25.7,,28.2,0,,
20/08/2024,2024,8,20,26.1,24.9,28.7,0,,
21/08/2024,2024,8,21,26.1,24.6,28.9,0,,
22/08/2024,2024,8,22,26.2,25,29.1,0,,
23/08/2024,2024,8,23,25.9,,28.6,0,,
24/08/2024,2024,8,24,24.9,,25.5,1,,
25/08/2024,2024,8,25,,,,,,
26/08/2024,2024,8,26,25.7,,29,1.5,,
27/08/2024,2024,8,27,,,,,,
28/08/2024,2024,8,28,25.9,24.9,28.2,0.3,,
29/08/2024,2024,8,29,26,24.8,28.2,0,,
30/08/2024,2024,8,30,26,25,28.4,0,,
31/08/2024,2024,8,31,26.3,24.7,29,0.5,,
01/09/2024,2024,9,1,26.3,,29.3,0,,
02/09/2024,2024,9,2,,,,,,
03/09/2024,2024,9,3,25.9,,29.1,0,,
04/09/2024,2024,9,4,26.4,24.9,29.5,0,,
05/09/2024,2024,9,5,26.3,,29.1,0,,
06/09/2024,2024,9,6,26.6,,29.1,0,,
07/09/2024,2024,9,7,25.5,,27.8,0,,
08/09/2024,2024,9,8,26.5,24.9,29,1,,
09/09/2024,2024,9,9,,,,,,
10/09/2024,2024,9,10,26.5,,29.5,0,,
11/09/2024,2024,9,11,,,,,,
12/09/2024,2024,9,12,,,,,,
13/09/2024,2024,9,13,,,,,,
14/09/2024,2024,9,14,26.6,,29.4,8.9,,
15/09/2024,2024,9,15,,,,,,
16/09/2024,2024,9,16,27.1,,30.1,0,,
17/09/2024,2024,9,17,26.8,,30.2,0,,
18/09/2024,2024,9,18,27.1,25.8,30,0,,
19/09/2024,2024,9,19,26.7,25,29.1,1.5,,
20/09/2024,2024,9,20,,,,,,
21/09/2024,2024,9,21,,,,,,
22/09/2024,2024,9,22,,,,,,
23/09/2024,2024,9,23,27.7,,30.4,0,,
24/09/2024,2024,9,24,27.4,26,30.5,0,,
25/09/2024,2024,9,25,,,,,,
26/09/2024,2024,9,26,,,,,,
27/09/2024,2024,9,27,27.7,25.7,30.3,0,,
28/09/2024,2024,9,28,28.2,,30.6,0,,
29/09/2024,2024,9,29,27.6,,30.4,0,,
30/09/2024,2024,9,30,27.6,,30.8,0,,
01/10/2024,2024,10,1,28,,30.7,0,,
02/10/2024,2024,10,2,27.9,,30.8,0,,
03/10/2024,2024,10,3,27,,28.3,0,,
04/10/2024,2024,10,4,27.6,26,30.1,0.8,,
05/10/2024,2024,10,5,27.7,,31.1,0.3,,
06/10/2024,2024,10,6,27.9,25.9,31.2,0,,
07/10/2024,2024,10,7,27.3,,31.4,0,,
08/10/2024,2024,10,8,25.5,,30.3,1.3,,
09/10/2024,2024,10,9,,,,,,
10/10/2024,2024,10,10,,,,,,
11/10/2024,2024,10,11,27.9,,30.8,0,,
12/10/2024,2024,10,12,,,,,,
13/10/2024,2024,10,13,25.4,22.7,27.8,31.5,,
14/10/2024,2024,10,14,,,,,,
15/10/2024,2024,10,15,,,,,,
16/10/2024,2024,10,16,27.9,,30.7,0,,
17/10/2024,2024,10,17,25.7,,27.7,2.3,,
18/10/2024,2024,10,18,27.2,23.3,30,37.8,,
19/10/2024,2024,10,19,27.9,,31,0.3,,
20/10/2024,2024,10,20,28.5,27,31.3,0,,
21/10/2024,2024,10,21,,,,,,
22/10/2024,2024,10,22,26.8,,29.8,3.8,,
23/10/2024,2024,10,23,,,,,,
24/10/2024,2024,10,24,,,,,,
25/10/2024,2024,10,25,27.9,,31,0,,
26/10/2024,2024,10,26,27.2,24,30.5,27.7,,
27/10/2024,2024,10,27,,,,,,
28/10/2024,2024,10,28,28.4,,31.2,17.5,,
29/10/2024,2024,10,29,27.6,,29.6,1.5,,
30/10/2024,2024,10,30,,,,,,
31/10/2024,2024,10,31,28.2,25.8,31,2.3,,
01/11/2024,2024,11,1,,,,,,
02/11/2024,2024,11,2,28.7,,31.5,0.3,,
03/11/2024,2024,11,3,,,,,,
04/11/2024,2024,11,4,,,,,,
05/11/2024,2024,11,5,,,,,,
06/11/2024,2024,11,6,,,,,,
07/11/2024,2024,11,7,29.1,26.5,34,0,,
08/11/2024,2024,11,8,29,26,32,0,,
09/11/2024,2024,11,9,29.7,,32.3,0,,
10/11/2024,2024,11,10,28.3,,31.1,28.7,,
11/11/2024,2024,11,11,28.7,26,31.6,0.3,,
12/11/2024,2024,11,12,,,,,,
13/11/2024,2024,11,13,29.4,25.9,32.2,0,,
14/11/2024,2024,11,14,29.4,26.9,32.6,0,,
15/11/2024,2024,11,15,29.2,,32.1,0,,
16/11/2024,2024,11,16,29.2,26.3,32.2,0,,
17/11/2024,2024,11,17,28.8,,31.8,0,,
18/11/2024,2024,11,18,,,,,,
19/11/2024,2024,11,19,,,,,,
20/11/2024,2024,11,20,,,,,,
21/11/2024,2024,11,21,,,,,,
22/11/2024,2024,11,22,29.2,,32.4,0,,
23/11/2024,2024,11,23,28.4,26.2,30.7,0,,
24/11/2024,2024,11,24,29.4,24.5,32.2,0,,
25/11/2024,2024,11,25,,,,,,
26/11/2024,2024,11,26,28.9,,32.3,0,,
27/11/2024,2024,11,27,28.9,25.7,32.2,0,,
28/11/2024,2024,11,28,29,25.5,33.4,0,,
29/11/2024,2024,11,29,28.8,24.2,34.6,0,,
30/11/2024,2024,11,30,28.2,22.3,34.3,0,,
01/12/2024,2024,12,1,,,,,,
02/12/2024,2024,12,2,28.4,23.7,33.2,0,,
03/12/2024,2024,12,3,,,,,,
04/12/2024,2024,12,4,,,,,,
05/12/2024,2024,12,5,,,,,,
06/12/2024,2024,12,6,29.3,,32.3,1.3,,
07/12/2024,2024,12,7,29.6,24.9,35.2,0,,
08/12/2024,2024,12,8,29.1,24.2,34.8,0,,
09/12/2024,2024,12,9,27.9,23.6,33.6,0,,
10/12/2024,2024,12,10,28.7,23.2,32.4,0,,
11/12/2024,2024,12,11,,,,,,
12/12/2024,2024,12,12,29.7,26.1,32.5,0,,
13/12/2024,2024,12,13,,,,,,
14/12/2024,2024,12,14,29.1,25.3,32.3,0,,
15/12/2024,2024,12,15,28.8,,32.4,0,,
16/12/2024,2024,12,16,29,25.3,32.8,0,,
17/12/2024,2024,12,17,28.8,25,33.8,0,,
18/12/2024,2024,12,18,,,,,,
19/12/2024,2024,12,19,,,,,,
20/12/2024,2024,12,20,26.7,22.1,33.2,0,,
21/12/2024,2024,12,21,26.8,21.9,34.3,0,,
22/12/2024,2024,12,22,26.8,20.8,33.9,0,,
23/12/2024,2024,12,23,,,,,,
24/12/2024,2024,12,24,28.2,,32,0,,
25/12/2024,2024,12,25,28.4,24.9,32.8,0,,
26/12/2024,2024,12,26,,,,,,
27/12/2024,2024,12,27,,,,,,
28/12/2024,2024,12,28,28.7,25.8,32.2,0,,
29/12/2024,2024,12,29,,,,,,
30/12/2024,2024,12,30,,,,,,
31/12/2024,2024,12,31,,,,,,
mean,,,,,,,,,
